URL,Description,Type
https://www.smboc-cascerd.co.jp.gk518y.cfd/,Mitsui Sumitomo Bank Card,Phishing
https://www.ana.co.jp/en/us/createuser/ ,Ana,Not Phishing
https://wreehjsgdr.zyns.com/,SAISON CARD,Phishing
https://www.kuronekoyamato.co.jp/en/van/  ,Yamato Transport,Not Phishing
https://hotelayurveda.com/,Amazon,Phishing
https://111jyhg.cfd/,Amazon,Phishing
https://www1.mlcaed.co.jp.weemen.cfd/,MICARD,Phishing
https://555jj.cfd/index.php?id=,Amazon,Phishing
https://sjrichz.cn/?info=,SAISON CARD,Phishing
https://jytjfdgds.dnset.com/,Mitsui Sumitomo Bank Card,Phishing
http://www.kuereneakaycaseto.co.jp.yihao8.cn/,Yamato Transport,Phishing
https://asdjj.icu/,Epos card,Phishing
http://kingsleyu.life/zenobia2.php,Sumitomo Mitsui Trust Bank,Phishing
https://www.paypalobjects.com/virtualpetsfunstuff.php ,paypal,Not Phishing
https://www.kueronakayaaetn.co.jp.gl159.cn/,Yamato Transport,Phishing
https://www.cvnjdyt87j.4dq.com,SAISON CARD,Phishing
https://fewhrgdfsf.freetcp.com/,SAISON CARD,Phishing
https://htrfsdds.serveuser.com/,Apple ID,Phishing
https://www.paypalobjects.com/pythoncardprototype.php ,paypal,Not Phishing
https://134.122.188.166/,Mitsui Sumitomo Bank Card,Phishing
https://www.kaksdlike.one/,ETC,Phishing
https://l0dkho7ip.duckdns.org,Aeon bank,Phishing
https://bterc43.toshibanetcam.com/,Epos card,Phishing
https://www.kuronekoyamato.co.jp/en/void/  ,Yamato Transport,Not Phishing
https://emmll.cfd/,Amazon,Phishing
https://swiftshinymatter-1.daravicltd.repl.co/ ,Adobe,Phishing
https://yergg.cfd/index.php?id=*,softbank,Phishing
https://799ewvtrb.cfd/,Amazon,Phishing
https://www.etc.userinformation.karatasliizolasyon.com/a3IwMDY1P3,ETC,Phishing
https://bithh.cfd/,Amazon,Phishing
https://frehrtgfsa.serveuser.com/,SAISON CARD,Phishing
http://adests.com/ul,USAA,Phishing
https://elavgb.lflinkup.com/,Mercari,Phishing
https://888grehs.cfd/index.php?id=,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/pear_info.php ,paypal,Not Phishing
http://anynn.cfd/,Amazon,Phishing
https://117500.cc/index.php?id=*,Epos card,Phishing
https://www.mi524.com,Ekinet,Phishing
https://cgvewuqwwn.duckdns.org/,Yokohama Bank,Phishing
https://www.ana.co.jp/en/us/legislator/ ,Ana,Not Phishing
https://me-qr.com/l/Q23R98FH2938W,Mitsui Sumitomo Bank Card,Phishing
https://www.in-anamzan-aouan-co-jp.ufuslfv.cn/,Amazon,Phishing
https://long-king-63b8.rembidatinxrnae.workers.dev/ ,Adobe,Phishing
https://www.kuronekoyamato.co.jp/en/world_news/  ,Yamato Transport,Not Phishing
https://kuronekoyamato.co.jp.login.dxjscl.cn/,Yamato Transport,Phishing
http://222dsf.cfd/,Amazon,Phishing
https://www.paypalobjects.com/pop_ups.txt ,paypal,Not Phishing
https://tghqmipwlqutbvibhvxp.gne520.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://www.ana.co.jp/en/us/blogger_rss/ ,Ana,Not Phishing
https://priyoshopretail.com/pran,Priyoshop,Not Phishing
https://tjnsfw36.itsaol.com/,SAISON CARD,Phishing
https://www1.mlcaed.co.jp.yq9wjq.cfd/,MICARD,Phishing
https://dwqghegds.dns04.com/,SAISON CARD,Phishing
https://wcerr.cfd/,Amazon,Phishing
https://www.floridavacationrentalsbyowners.com/uploads/profile/,FedEx,Phishing
https://www.americanexpress.com/circletrial/ , americanexpress,Not Phishing
https://www.pippp6.com/,Ekinet,Phishing
https://online.americanexpress.com/myca/ocareg/us/action?request_type=un_Register&DestPage=https\%3A\%2F\%2Fonline.americanexpress.com\%2Fmyca\%2Focareg\%2Fus\%2Faction\%3Frequest_type\%3Dauthreg_addcard\%26Face\%3Den_US&Face=en_US&extlink=va-ccsg-DM-EMB12-1-11 , americanexpress,Not Phishing
https://vklucjj.cn/,SAISON CARD,Phishing
https://nzhhc0.cfd/?info=992092952099913,SAISON CARD,Phishing
http://z-yh95.toiob.com/,Apple ID,Phishing
https://4su15ek88.duckdns.org/,Aeon bank,Phishing
https://ipfs.io/ipfs/bafybeidqpawgl3fy3c3oa2iv44lcs6ivzovktj4oxuf446nlexj6d6r6ty/indexjp.html,Plala,Phishing
https://www.econosmic.one/,ETC,Phishing
http://yusigebawk.duckdns.org/,Apple ID,Phishing
https://www.goo-eki.co.jp-lin-into.fkfslzn.cn/,Ekinet,Phishing
https://www.paypalobjects.com/write-off.php ,paypal,Not Phishing
https://tannang.com.cn/,Amazon,Phishing
https://www.americanexpress.com/cc-common/ , americanexpress,Not Phishing
https://administration-advice.mynetav.com/,JCB,Phishing
https://www.etc.userlogin.azur-happyflower.com/a3IwMDY1P3,ETC,Phishing
https://9itb9t.cfd/?info=*,Yamato Transport,Phishing
https://www.kuerennkaycacato.co.jp.yueqi0730.cn/,Yamato Transport,Phishing
https://www.ana.co.jp/en/us/cameroon/ ,Ana,Not Phishing
https://www.ana.co.jp/en/us/how20/ ,Ana,Not Phishing
https://www.ana.co.jp/en/us/geologo/ ,Ana,Not Phishing
https://2qxrab.duckdns.org,Aeon bank,Phishing
https://ya79m4k.duckdns.org,Aeon bank,Phishing
http://gdbxtqpeby.duckdns.org/,Apple ID,Phishing
https://www.smboc-cascerd.co.jp.mxfki8.cfd/,Mitsui Sumitomo Bank Card,Phishing
https://hu96345.cn/?login.php?corporate/contact/?link_id=cojp_footer_corporate,JCB,Phishing
https://kayleighsragdolls.com/,Ministry of Internal Affairs and Communications,Phishing
http://4qbg.ciuwq.com/,Apple ID,Phishing
https://www.paypalobjects.com/piv-program.html ,paypal,Not Phishing
https://705b5e67cf2d067e9b1cc1ffb4c75dba.oiisaninfs.com/feis,SAISON CARD,Phishing
https://gtrhfhfs.myddns.com/,SAISON CARD,Phishing
https://atxet4.cfd/,SAISON CARD,Phishing
https://www.saiseccerd.co.jp.lcpv.cn/,SAISON CARD,Phishing
https://biglobeupdatemailer-109513.square.site/,BIGLOBE,Phishing
https://yti67olxm.youdontcare.com/,softbank,Phishing
https://www.americanexpress.com/csv/ , americanexpress,Not Phishing
https://smbcardsoommvjjufanqmxh.support-update-service.workers.dev/,Mitsui Sumitomo Bank Card,Phishing
https://cw04jxr.duckdns.org,Aeon bank,Phishing
https://huihfhgd.yourtrap.com/,softbank,Phishing
https://666ferhtj.cfd/index.php?id=,SAISON CARD,Phishing
https://czxgrhgs.4pu.com/,SAISON CARD,Phishing
http://www.xelapanus.com/secure/citizen/,Citizens Bank,Phishing
https://www.paypalobjects.com/reactos.html ,paypal,Not Phishing
https://www.ana.co.jp/en/us/freespeech/ ,Ana,Not Phishing
https://828vcxh.cfd/index.php?id=,SAISON CARD,Phishing
https://www.xecsnuc.cn/,SAISON CARD,Phishing
https://www.fwghtrhgdasd.toythieves.com/,SAISON CARD,Phishing
https://www.btwrv34.longmusic.com/,SAISON CARD,Phishing
http://saiconsosacsard.co.jp.tungsing.cn/,SAISON CARD,Phishing
https://us-uytroe.us/,Ekinet,Phishing
https://www.kuerosnekayasetn.co.jp.hrbhfc.cn/,Yamato Transport,Phishing
https://0b9d82cec2098a09eeaa8ef3af0efafa.yypbd.cn/caonige,Amazon,Phishing
http://z-f8p7.tbuev.com/,Apple ID,Phishing
https://www.paypalobjects.com/set2.html ,paypal,Not Phishing
https://www.paypalobjects.com/page-47.php ,paypal,Not Phishing
https://www.softbank.jp/contact/,Softbox,Not Phishing
https://www.grthfdgds.organiccrap.com/,SAISON CARD,Phishing
https://urlzs.com/R5eDM,BIGLOBE,Phishing
https://dfhbadjjsd.top/,PayPay,Phishing
https://hbsde.cn/index.php?info=,Mitsui Sumitomo Bank Card,Phishing
https://wwelpbgf.cfd/,Amazon,Phishing
https://www.paypalobjects.com/polk.php ,paypal,Not Phishing
https://www.yghdtre.itsaol.com/,Epos card,Phishing
https://amaenn.co.jp.lankongque.cn/,AEON card,Phishing
https://jinshenwujinchang.cn/,Mitsui Sumitomo Bank Card,Phishing
https://www.kuerenakaycncato.co.jp.258design.cn/,Yamato Transport,Phishing
https://www.ana.co.jp/en/us/exchange_students/ ,Ana,Not Phishing
https://evnrurvuo.jungleheart.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/quickpolls.txt ,paypal,Not Phishing
https://www.kueresnsaskaycseto.co.jp.mxsy8.cn/,Yamato Transport,Phishing
https://www.ana.co.jp/en/us/handspring/ ,Ana,Not Phishing
https://827vfxhfdh.cfd/index.php?id=*,softbank,Phishing
https://tw998.cc/index.php?id=*,Epos card,Phishing
https://xa9iguq1.duckdns.org,Aeon bank,Phishing
https://www.paypalobjects.com/shc.php ,paypal,Not Phishing
http://z-fwgb.mpisy.com/,Apple ID,Phishing
http://zxwnkigedb.duckdns.org/ja/main,Apple ID,Phishing
https://hongdoumall.com/index.php?info=868778503a8d46a57fe4145520a008b7,Mercari,Phishing
https://kuyjhfgegs.b0tnet.com,SAISON CARD,Phishing
http://z-5al.ebtcv.com/,Apple ID,Phishing
https://www.kuronekoyamato.co.jp/en/web_filtering/  ,Yamato Transport,Not Phishing
https://nicksbox.com/jp,TEPCO,Phishing
https://www.fraissenfy.one/,ETC,Phishing
https://pub-f248b8d6aa1d406eaaea5c45663cdf55.r2.dev/adobemessage10.htm ,Adobe,Phishing
https://cook.ymbust.com/,Mitsui Sumitomo Bank Card,Phishing
https://micard.netjb.cn/,MICARD,Phishing
https://www.paypalobjects.com/presidential.php ,paypal,Not Phishing
https://wxett.cfd/index.php?info=*,Mercari,Phishing
https://wunovern78.instanthq.com/,AEON card,Phishing
https://101066.cc/index.php?id=,Apple ID,Phishing
https://www.americanexpress.com/comic/ , americanexpress,Not Phishing
https://etr679iokh.4dq.com/,SAISON CARD,Phishing
https://www.americanexpress.com/church/ , americanexpress,Not Phishing
https://a06o7o.cfd/?info=4873110195928007215545845,SAISON CARD,Phishing
https://www.paypalobjects.com/schoolclosings.html ,paypal,Not Phishing
https://www.ana.co.jp/en/us/foobar2000/ ,Ana,Not Phishing
https://www.paypalobjects.com/photostream.php ,paypal,Not Phishing
https://qefdssdas.dns04.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/theme_6514.html ,paypal,Not Phishing
https://greherga.ourhobby.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/tablet-pc.html ,paypal,Not Phishing
https://i5wnawuj.duckdns.org,Aeon bank,Phishing
https://www1.micard.co.jp.php-login.top/,MICARD,Phishing
https://asdr67in.ezua.com/,SAISON CARD,Phishing
https://m1vyk2.duckdns.org,Aeon bank,Phishing
https://96333tbxzsrw.cfd/,SAISON CARD,Phishing
https://adobexsharefiledocs.xyz/,Adobe,Phishing
https://6wk8mhbzo.duckdns.org,Aeon bank,Phishing
https://grehtrgdsw.jungleheart.com/,SAISON CARD,Phishing
https://appealeation-b9i5ere.surge.sh/,Facebook,Phishing
https://www.ana.co.jp/en/us/graeme/ ,Ana,Not Phishing
https://www.paypalobjects.com/pjm.txt ,paypal,Not Phishing
http://asfjioasfx.xyz/,Epos card,Phishing
https://www.saisoncard.co.jp/affiliate/,Saisoncard,Not Phishing
https://dwqhjyrjr.mynetav.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/silkypix.php ,paypal,Not Phishing
https://www2.miaeard.co.jp.z9771.cn/,MICARD,Phishing
https://nxfgu679i.lflink.com/,SAISON CARD,Phishing
https://meta-support-clarificacion-page-24hours.start.page/ ,Facebook,Phishing
https://service.url-gmo.is/,GMO Aozora Net Bank,Phishing
https://gethrtjhgsd.serveuser.com/,SAISON CARD,Phishing
https://pass-source2.com/index-auth,Steam,Phishing
https://9r3nbj.duckdns.org,Aeon bank,Phishing
https://japan.ja-anaclub.com/?time=skyweb-51794444,ANA,Phishing
https://news.microsoft.com/ ,microsoft,Not Phishing
https://accout.smba.jp.seika-visual.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/themes.php ,paypal,Not Phishing
https://asdqq.icu/,Amazon,Phishing
https://www.etc.userlogin.kurumaya-dining.com/a290dTE2NzM0OD9zcG5hODhkOUByb25kby5vY24ubmUuanA,ETC,Phishing
https://www.paypalobjects.com/side_nav.txt ,paypal,Not Phishing
https://vkam0o8d0.duckdns.org/,Aeon bank,Phishing
https://www.paypalobjects.com/wine_4.html ,paypal,Not Phishing
https://q1qkk.cfd/,Amazon,Phishing
https://8510001.cc/index.php?id=*,SAISON CARD,Phishing
https://flowcode.com/p/0NUbmKDdM?fc=0,BIGLOBE,Phishing
https://niujinpeizi.cn/?info=*,Mitsui Sumitomo Bank Card,Phishing
https://fewhrtgfa.2waky.com/,SAISON CARD,Phishing
https://rejhrejertj6.shop/opyew2.php,Ministry of Internal Affairs and Communications,Phishing
https://s8l3y9jn.duckdns.org,Aeon bank,Phishing
https://www.paypalobjects.com/snl.html ,paypal,Not Phishing
https://www.etc.userinfo.carlosdomenech.com/a3IwMDY1P3,ETC,Phishing
https://www.kueroansounaskasaoensyasaatn.co.jp.ipzsrjw.cn/,Yamato Transport,Phishing
https://www.eqwgesfdsg.dynamic-dns.net/,SAISON CARD,Phishing
https://www.americanexpress.com/contact_us/ , americanexpress,Not Phishing
https://www.paypalobjects.com/projects.php ,paypal,Not Phishing
https://www.paypalobjects.com/puromtec.html ,paypal,Not Phishing
https://kueroneekayccetn.co.jp.h3122.cn/,Yamato Transport,Phishing
https://www.paypalobjects.com/tmnt.html ,paypal,Not Phishing
https://xinzhougupiaozaixian.cn/?id=*,Apple ID,Phishing
https://wzqmugk.asia/index.php?id=,Mercari,Phishing
https://www.kuerskaanmensyaseatn.co.jp.gengxinweihu.top/,Yamato Transport,Phishing
https://my-tscubic-com.k78t6thgw.com/,Rakuten,Phishing
https://q1qmm.cfd/,Amazon,Phishing
https://jtdsdaymp.duckdns.org,Aeon bank,Phishing
https://vywierbywerv68.25u.com/,SAISON CARD,Phishing
https://biglobe-108560fhhf.weeblysite.com/,BIGLOBE,Phishing
http://ifbzomjgdz.duckdns.org/ja/main,Apple ID,Phishing
https://fghe.asfiho.com/cncnjp,AEON card,Phishing
https://6t5hh.cfd/,Amazon,Phishing
https://motogielda-romaniuk.pl/authorize.php?OYxe7CTTLkBDp6fEd4m2YVORA ,Facebook,Phishing
https://hag8oe.duckdns.org/,Aeon bank,Phishing
https://kafko3af.toythieves.com/?id=*,Amazon,Phishing
https://fnmokktasbki6.cyou/chetr6.php,Amazon,Phishing
https://www.ana.co.jp/en/us/elearning_small/ ,Ana,Not Phishing
https://yumyy.cfd/index.php?id=*,SAISON CARD,Phishing
https://www.paypalobjects.com/w15.html ,paypal,Not Phishing
https://idfather.com/,Facebook,Phishing
https://www.americanexpress.com/cracked/ , americanexpress,Not Phishing
https://www.americanexpress.com/contribute/ , americanexpress,Not Phishing
https://eeegdg.cfd/,Amazon,Phishing
https://ujjrr.cfd/,Amazon,Phishing
https://www.paypalobjects.com/vt100.php ,paypal,Not Phishing
https://www.gqnqtqr.cn/,SAISON CARD,Phishing
https://vasuygher.cc/?id=*,Amazon,Phishing
https://www.americanexpress.com/coe/ , americanexpress,Not Phishing
https://www.adobe.com/products/creativecloud/web.html ,adobe,Not Phishing
https://yigyffoi.misecure.com/,Mitsui Sumitomo Bank Card,Phishing
https://uti2yhh.duckdns.org,Aeon bank,Phishing
https://www.etc.userinformation.yci800.com/a3IwMDY1P3,ETC,Phishing
https://43qyy.cfd/index.php?id=,Amazon,Phishing
https://about.americanexpress.com/corporate-responsibility , americanexpress,Not Phishing
https://www.etc.info.retailboxplus.com/a290dTE2NzM0OD9nb3RvQHNoYWtsZWUuY28uanA,ETC,Phishing
http://www2.miceerd.co.jp.358k.cn/,MICARD,Phishing
https://www.paypalobjects.com/research.php ,paypal,Not Phishing
https://www.abzmxgsxzglj.com/,Sumitomo Mitsui Trust Bank,Phishing
https://23qbq6.cfd/?info=982566059533332362943,SAISON CARD,Phishing
https://www.paypalobjects.com/pants.php ,paypal,Not Phishing
https://fmzeby.ink/,Yokohama Bank,Phishing
https://euirve7r9v.justdied.com/,SAISON CARD,Phishing
https://ab493553cd0086fc24d451e551813af6.uhb53o.cfd/caonige,Amazon,Phishing
http://9724nfbwfb.cfd/,Apple ID,Phishing
https://zhl1jd.duckdns.org,Aeon bank,Phishing
https://fewghrefas.mrbasic.com/,SAISON CARD,Phishing
https://www.kuronekoyamato.co.jp.login.aybh.cn/,Yamato Transport,Phishing
https://www.paypalobjects.com/recent_comments.php ,paypal,Not Phishing
https://monarchbookstore.com/,Amazon,Phishing
https://t87zz.cfd/,Amazon,Phishing
http://z-b8e.uquvc.com/,Apple ID,Phishing
https://www.scifibookspot.com/,ETC,Phishing
https://www.tysyu5jhg.zzux.com,Mitsui Sumitomo Bank Card,Phishing
https://c871.cn/,Apple ID,Phishing
https://y65ee.cfd/,Amazon,Phishing
https://saoncard.veqlbbu.cn/,SAISON CARD,Phishing
http://qwhran.duckdns.org/,softbank,Phishing
https://www.kuronekoyamato.co.jp/en/wp-atom/  ,Yamato Transport,Not Phishing
https://lihi1.com/9w3CS,MICARD,Phishing
https://www.kueronakayaecotn.co.jp.rb26.cn/,Yamato Transport,Phishing
https://temp.h2okenya.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/poker-30.php ,paypal,Not Phishing
https://www.americanexpress.com/cpsr/ , americanexpress,Not Phishing
https://www.kuronekoyamato.co.jp/en/windowsnt/  ,Yamato Transport,Not Phishing
https://jsyufeng.cn/?info=*,Yamato Transport,Phishing
https://1yq7p4.duckdns.org,Aeon bank,Phishing
https://www.paypalobjects.com/webaccess.php ,paypal,Not Phishing
https://www.ana.co.jp/en/us/grotius/ ,Ana,Not Phishing
https://www.paypalobjects.com/riley.html ,paypal,Not Phishing
https://www.ana.co.jp/en/us/lover/ ,Ana,Not Phishing
https://www.ana.co.jp/en/us/jfk/ ,Ana,Not Phishing
https://iqkosvjvq.duckdns.org,Aeon bank,Phishing
https://dasfsgf.serveuser.com/,Epos card,Phishing
https://pub-f248b8d6aa1d406eaaea5c45663cdf55.r2.dev/adobemessage13.htm ,Adobe,Phishing
https://gerhfdghfgj.mrbasic.com/,Epos card,Phishing
https://jythfdgsd.mrslove.com/,SAISON CARD,Phishing
https://ge5c7f.xyz/,Yamato Transport,Phishing
https://98kww.cfd/index.php?id=,Amazon,Phishing
https://mynembercard.point.soumu.jo.dahh.top/,Ministry of Internal Affairs and Communications,Phishing
https://auta-malek.com.pl/,Facebook,Phishing
https://www.paypalobjects.com/rws294744.txt ,paypal,Not Phishing
https://eryhaf3634.dns04.com/,SAISON CARD,Phishing
https://hiuqq.cfd/index.php?info=*,SAISON CARD,Phishing
https://www.soumu.go.jp/english/css/,Ministry of Internal Affairs and Communications,Not Phishing
https://82fdb29d6138313ac17403084664dd80.tzcyhs.cn/caonige,Amazon,Phishing
https://www.americanexpress.com/counterspy/ , americanexpress,Not Phishing
https://www.adobe.com/support/usergroup/main.html ,adobe,Not Phishing
https://qaqff.cfd/index.php?id=,Epos card,Phishing
https://www.paypalobjects.com/radiusclient.php ,paypal,Not Phishing
https://www.ana.co.jp/en/us/dual_logo/ ,Ana,Not Phishing
http://fdcbzqmkif.duckdns.org/,Apple ID,Phishing
https://5cc97d62458c35f84427c24182e45616.dlw353.com/caonige,Amazon,Phishing
https://www.autohrach.cz/images/miniatury/bn/BIGLOBE.html,BIGLOBE,Phishing
https://whxaqy.xyz/,Yamato Transport,Phishing
https://ekicomjp.wfgref.com/,Ekinet,Phishing
https://www.kuerosnsaskayasetn.co.jp.dgljxmy.cn/,Yamato Transport,Phishing
https://www.ana.co.jp/en/us/lesexleech/ ,Ana,Not Phishing
https://japanese-japanese.isasecret.com/,Amazon,Phishing
https://rety6wahdg.misecure.com/,SAISON CARD,Phishing
https://bwynllkti.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/headlogo/ ,Ana,Not Phishing
https://www.paypalobjects.com/submit.txt ,paypal,Not Phishing
www.daraz.com.bd/minister-brand/televisions/,Daraz,Not Phishing
https://www.kuronekoyamato.co.jp/en/web-cgi/  ,Yamato Transport,Not Phishing
https://wceff.cfd/,Amazon,Phishing
https://t8xisfo.duckdns.org,Aeon bank,Phishing
https://h679js.proxydns.com/,Mitsui Sumitomo Bank Card,Phishing
https://ergfhtebgrvsfd.cfd/index.php?info=*,PayPay,Phishing
https://gyiugvyft.yourtrap.com,SAISON CARD,Phishing
https://www.paypalobjects.com/subscribing.php ,paypal,Not Phishing
https://www.etc.userinformation.huamei169.com/a3IwMDY1P3,ETC,Phishing
https://inquiry.heeco.ae/pages/user.php,Yamato Transport,Phishing
https://ae0n-cca.com/,AEON card,Phishing
https://www.paypalobjects.com/pmi.html ,paypal,Not Phishing
https://vbsy54yy.itemdb.com/,SAISON CARD,Phishing
https://7uoieodsw.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/independent/ ,Ana,Not Phishing
http://www.kueroneakayaasetn.co.jp.kiqcbxw.cn/,Yamato Transport,Phishing
https://nhygat.cfd/?info=3779604634005,SAISON CARD,Phishing
https://www.tropicaliabossaclub.com/,ETC,Phishing
https://x07e5yt.duckdns.org,Aeon bank,Phishing
https://web-gmo.com/,GMO coin,Phishing
https://www.americanexpress.com/connect/ , americanexpress,Not Phishing
https://f215016c6b8ba69f53f095afe02f88d1.qspepo.cfd/caonige,Amazon,Phishing
https://www.americanexpress.com/capitol/ , americanexpress,Not Phishing
https://www.patrolin.com/,Sumitomo Mitsui Trust Bank,Phishing
https://qfkfe7h.duckdns.org,Aeon bank,Phishing
https://direct.smbe.co.jp.radiotjworld.com/,Mitsui Sumitomo Bank Card,Phishing
http://gvqonmnnut.duckdns.org/,Apple ID,Phishing
https://gthww.cfd/index.php?id=,Amazon,Phishing
http://mhgvsonjfb.duckdns.org/,Apple ID,Phishing
https://erhafdg.ygto.com/,SAISON CARD,Phishing
https://1278ixk.duckdns.org/,Aeon bank,Phishing
https://fdsgfdh.mrslove.com/,Mitsui Sumitomo Bank Card,Phishing
